timestamp,open,high,low,close,volume
2024-01-12 19:45:00,165.6100,165.7000,165.6100,165.7000,6
2024-01-26 12:20:00,188.3900,188.4100,187.8930,187.8950,45168
2024-01-25 17:35:00,190.0000,190.0000,189.9000,189.9000,1067
2024-01-22 07:10:00,171.9700,171.9700,171.9500,171.9700,96
2024-02-02 10:20:00,186.0200,186.0540,185.8300,185.9200,41948
2024-01-26 18:25:00,187.1200,187.1200,187.1200,187.1200,1
2024-01-30 14:15:00,187.0240,187.0240,186.8440,186.8980,27227
2024-01-23 16:35:00,173.9300,174.2500,161.3940,174.1500,322
2024-01-26 13:50:00,186.3400,186.4280,186.1600,186.2500,116067
2024-01-29 14:35:00,186.5300,186.6000,186.4200,186.4300,29496
2024-01-17 14:00:00,165.9600,166.0000,165.7800,165.9100,29057
2024-01-24 09:15:00,174.7000,174.9400,174.7000,174.7500,657
2024-01-22 16:25:00,172.8300,172.8400,172.6100,172.6100,25
2024-01-29 16:20:00,187.1400,187.1400,186.6200,186.6200,56527
2024-01-19 18:35:00,171.7000,171.7000,171.7000,171.7000,500
2024-01-25 15:25:00,189.6900,189.9100,189.4800,189.7600,137912
2024-01-18 17:45:00,166.6100,166.6100,166.6100,166.6100,2
2024-01-16 19:35:00,166.8900,166.9400,166.7000,166.9400,513
2024-01-22 11:50:00,172.6200,172.9700,172.5900,172.9100,33966
2024-01-25 06:10:00,186.8300,186.9400,186.8300,186.9400,385
2024-01-12 08:20:00,162.3470,162.3470,162.3470,162.3470,10
2024-01-26 15:35:00,186.7900,186.8700,186.5800,186.5800,80445
2024-01-26 16:30:00,187.1300,187.4000,187.1000,187.4000,173
2024-01-24 16:00:00,173.9700,174.9900,173.5000,174.5000,1647413
2024-01-23 13:20:00,173.3300,173.3400,173.1900,173.2000,31035
2024-01-25 19:55:00,189.5400,190.0000,188.9200,190.0000,1829
2024-01-23 19:25:00,174.7600,174.7800,174.6000,174.7700,263
2024-01-18 08:40:00,166.3700,166.5200,166.3600,166.3600,837
2024-02-02 12:05:00,185.9750,186.1800,185.9500,185.9600,21308
2024-01-18 09:10:00,166.3000,166.3000,166.3000,166.3000,100
2024-02-02 04:55:00,187.4300,187.5400,187.4300,187.5400,3
2024-01-24 05:30:00,174.9500,174.9500,174.9500,174.9500,34
2024-01-23 12:50:00,173.1050,173.1400,173.0500,173.1200,20948
2024-01-16 17:40:00,167.1400,167.1400,167.1400,167.1400,10
2024-01-19 10:20:00,170.2300,170.3000,169.7900,170.0100,56064
2024-01-16 10:50:00,166.4160,166.5850,166.3100,166.5400,35490
2024-01-26 17:20:00,187.0000,187.2500,187.0000,187.2500,25
2024-01-30 18:25:00,186.8100,187.0000,186.5000,186.7400,2143
2024-01-17 09:50:00,166.3700,166.8300,166.3200,166.6800,38334
2024-02-01 13:35:00,186.5400,186.6000,186.1800,186.3050,30800
2024-01-30 19:15:00,187.1400,187.1400,187.0700,187.1300,24
2024-02-02 15:20:00,186.7700,186.8830,186.7200,186.7400,35008
2024-02-02 11:15:00,186.7450,186.8150,186.4500,186.4500,25492
2024-01-26 11:50:00,188.3100,188.4940,188.2500,188.4300,64991
2024-01-29 10:05:00,187.4350,187.4900,187.0700,187.4590,44798
2024-01-23 17:30:00,174.4000,174.4000,174.3500,174.3700,173
2024-01-23 11:10:00,173.1000,173.2230,173.0500,173.2070,36117
2024-01-16 13:30:00,166.5200,166.5390,166.3920,166.4400,27954
2024-01-16 11:20:00,166.4200,166.7000,166.4150,166.6700,25041
2024-01-17 14:20:00,165.8700,165.9500,165.7900,165.8800,32525
2024-01-31 07:30:00,187.9000,187.9100,187.9000,187.9100,268
2024-01-23 18:35:00,174.5500,174.5500,174.5500,174.5500,1
2024-01-23 10:40:00,173.6600,173.7850,173.6300,173.7850,43515
2024-02-02 16:35:00,185.8500,185.8500,185.6700,185.6700,2
2024-01-17 12:00:00,167.2800,167.4200,167.2600,167.4000,39424
2024-02-02 07:55:00,187.6700,187.8400,187.6300,187.7500,159
2024-01-12 12:35:00,164.3800,164.5100,164.3100,164.5100,21229
2024-01-24 09:40:00,174.0200,174.1090,173.6200,173.8700,72019
2024-01-26 10:10:00,188.9900,189.6550,188.9590,189.2150,110142
2024-01-19 12:30:00,169.8900,170.0900,169.8650,170.0250,45061
2024-01-26 06:55:00,190.3900,190.3900,190.2200,190.2200,93
2024-01-12 18:55:00,165.6000,165.6000,165.6000,165.6000,1
2024-02-01 17:45:00,187.0600,187.2000,187.0600,187.1000,479
2024-01-30 16:50:00,186.5600,187.0000,186.5000,187.0000,1201
2024-01-31 09:30:00,187.0500,187.6500,186.6700,187.3500,135130
2024-01-26 11:05:00,188.0300,188.1700,187.7700,187.9300,118201
2024-01-29 10:50:00,186.2930,186.5100,186.2700,186.4500,40800
2024-01-22 06:20:00,171.9300,171.9300,171.8000,171.8000,44
2024-01-17 06:55:00,166.4700,166.6000,166.4000,166.5100,100
2024-01-26 17:35:00,187.0000,187.0000,186.8900,186.8900,14
2024-01-30 10:30:00,187.7090,187.7600,187.4880,187.5740,36701
2024-01-19 17:45:00,171.6600,171.6600,171.4700,171.6500,1001
2024-01-17 07:50:00,166.8100,166.8100,166.7500,166.7500,2
2024-01-31 08:35:00,187.5000,187.5000,187.0000,187.0200,806
2024-01-25 14:35:00,190.1850,190.5000,190.1850,190.2800,105368
2024-01-23 15:20:00,173.7200,173.7700,173.6900,173.7000,31580
2024-01-17 18:30:00,166.0800,166.0800,165.9150,165.9500,440174
2024-01-12 07:30:00,162.4800,162.4800,162.2800,162.3500,132
2024-01-22 15:35:00,172.9800,172.9800,172.7650,172.7750,43275
2024-01-29 15:30:00,186.6320,186.8150,186.6320,186.7200,49181
2024-01-22 09:30:00,172.8200,174.1000,172.6700,173.9300,332862
2024-01-30 09:45:00,187.2900,187.7900,187.2700,187.6300,41874
2024-01-29 18:40:00,187.1290,187.1400,186.9800,187.1400,335
2024-01-29 16:35:00,186.6400,187.1200,186.5200,186.9800,1365
2024-01-16 18:45:00,167.0300,167.0300,167.0200,167.0200,150
2024-02-02 14:25:00,186.8000,186.8000,186.6700,186.7400,25186
2024-01-25 05:20:00,187.1900,187.1900,186.8200,187.0000,140
2024-01-29 05:55:00,187.4700,187.4700,187.4500,187.4500,75
2024-01-26 14:20:00,187.0800,187.1200,186.7000,186.7000,42510
2024-01-19 16:40:00,171.7500,171.7500,171.7400,171.7500,58
2024-01-18 14:45:00,166.5980,166.6700,166.5100,166.6200,23536
2024-01-24 08:45:00,174.8900,174.9000,174.8500,174.8900,767
2024-01-23 07:55:00,173.4700,173.4700,173.4000,173.4000,20
2024-01-30 05:35:00,186.8900,186.8900,186.8600,186.8600,3
2024-01-19 19:50:00,171.6900,171.6900,171.6900,171.6900,8
2024-01-31 05:20:00,187.3300,187.3300,187.3300,187.3300,15
2024-01-12 16:45:00,165.8000,165.8000,165.6000,165.8000,257
2024-01-30 12:40:00,187.4300,187.5530,187.4200,187.4900,25824
2024-01-25 08:30:00,185.2000,185.4000,184.7000,185.4000,11021
2024-01-24 07:40:00,174.9400,175.1600,174.9400,175.1500,901
2024-01-19 14:30:00,171.1900,171.2700,171.1300,171.2000,43038
2024-01-22 04:10:00,172.0000,172.2100,171.7800,171.7800,9
2024-02-01 11:25:00,184.8400,184.8900,184.5600,184.6600,27909
2024-01-16 15:30:00,166.2550,166.3150,166.2400,166.2870,46326
2024-01-19 19:05:00,171.6990,171.7000,171.6990,171.7000,115
2024-01-29 13:20:00,186.3700,186.4350,186.3500,186.4350,15322
2024-01-24 19:10:00,187.7900,187.8200,187.5200,187.7000,2066
2024-01-19 17:05:00,171.5000,171.7400,171.5000,171.7300,131
2024-01-30 15:30:00,187.7600,187.8200,187.6350,187.7810,83937
2024-02-01 15:55:00,186.8800,187.0400,186.8300,186.9400,327706
2024-01-19 16:35:00,171.7500,171.7500,171.6000,171.6000,127
2024-01-29 19:15:00,187.0000,187.0000,186.8800,186.8800,150
2024-01-12 13:55:00,164.8750,164.8900,164.7950,164.8000,26481
2024-01-18 06:00:00,166.1500,166.1500,165.9500,165.9600,115
2024-01-30 18:50:00,187.0000,187.0000,186.5400,186.5400,6
2024-01-25 16:45:00,190.1200,190.4300,190.0000,190.3000,1134
2024-01-18 05:30:00,166.0500,166.0500,166.0500,166.0500,24
2024-01-16 16:25:00,167.0000,167.2400,166.6200,166.6200,106
2024-01-12 10:35:00,163.5800,163.5800,163.4200,163.4750,25191
2024-01-26 19:40:00,187.2100,187.2500,187.2100,187.2500,232
2024-01-18 16:55:00,167.0000,167.0000,166.8300,166.8400,2041
2024-01-23 16:15:00,173.9400,174.0800,173.9000,174.0000,946
2024-02-02 13:20:00,186.4900,186.6900,186.3100,186.6600,34413
2024-01-29 15:25:00,186.8800,187.0100,186.6150,186.6300,60391
2024-01-17 05:15:00,166.7200,166.7200,166.7200,166.7200,5
2024-01-24 08:25:00,175.0000,175.0900,175.0000,175.0000,1023
2024-01-29 12:05:00,186.6800,186.8900,186.6400,186.7800,44198
2024-01-19 13:15:00,170.5200,170.6200,170.5150,170.5700,34420
2024-01-26 15:15:00,186.8210,187.0150,186.7900,186.9750,61410
2024-02-02 19:25:00,185.7900,185.7900,185.5100,185.7500,98
2024-02-02 12:50:00,185.9100,185.9900,185.7400,185.9400,16064
2024-02-01 05:00:00,184.0300,184.0300,183.9800,184.0100,235
2024-01-30 19:20:00,187.1400,187.1400,187.1400,187.1400,2
2024-01-16 13:05:00,166.1300,166.2700,166.1200,166.2400,19741
2024-02-02 11:40:00,186.3050,186.3400,186.0700,186.1650,33302
2024-01-30 06:55:00,187.2100,187.3200,187.2100,187.3200,5
2024-01-29 17:05:00,186.9800,186.9800,186.7200,186.8100,37
2024-01-17 09:45:00,166.7200,166.8500,166.0900,166.2950,66130
2024-01-16 17:35:00,167.1400,167.1400,167.0200,167.0200,2
2024-01-31 19:00:00,183.6600,183.9800,183.6600,183.9800,3143872
2024-01-22 13:55:00,172.8300,172.8300,172.7200,172.7550,30606
2024-01-30 17:40:00,186.8700,186.8700,186.8700,186.8700,911
2024-01-31 08:15:00,187.4000,187.4900,187.3800,187.4900,8
2024-01-30 16:05:00,187.5000,187.8700,186.2500,187.2100,74628
2024-01-29 13:15:00,186.3800,186.4300,186.3100,186.3700,20201
2024-02-01 07:10:00,184.5400,184.5400,184.5100,184.5100,39
2024-01-22 17:45:00,172.9800,172.9800,172.9800,172.9800,1
2024-01-31 09:50:00,186.9600,187.0000,186.4300,186.4300,46719
2024-01-18 07:10:00,166.2100,166.2100,166.2100,166.2100,1
2024-01-17 07:25:00,166.7400,166.8500,166.7400,166.8500,95
2024-01-25 12:55:00,191.8100,192.4000,191.7700,192.1700,212978
2024-02-02 10:40:00,186.5000,187.1050,186.5000,187.0550,49566
2024-01-30 11:00:00,188.1700,188.2500,188.0700,188.1000,40470
2024-01-29 14:15:00,186.4200,186.4800,186.4200,186.4300,19100
2024-01-24 09:35:00,174.4400,174.4600,173.9600,173.9900,101982
2024-01-25 17:55:00,189.9500,190.1500,173.9300,173.9300,118
2024-02-01 10:55:00,184.6600,184.9600,184.5800,184.8150,33360
2024-02-02 14:30:00,186.7650,186.8600,186.6700,186.8600,19065
2024-01-23 14:05:00,173.3300,173.4300,173.3130,173.4200,46840
2024-01-17 04:05:00,166.5800,166.5800,166.5800,166.5800,24
2024-02-01 14:45:00,186.8500,186.9600,186.7800,186.8200,32774
2024-01-24 18:00:00,187.6200,188.3300,187.2500,188.3300,11461
2024-01-19 18:15:00,171.6600,171.6600,171.6600,171.6600,1
2024-01-12 08:00:00,161.9500,162.5010,161.8200,161.9800,233
2024-01-16 19:15:00,166.9400,166.9500,166.9400,166.9400,35
2024-01-16 18:05:00,167.1700,167.1700,167.1700,167.1700,6
2024-01-17 04:50:00,166.7200,166.7200,166.3400,166.3400,2
2024-01-19 14:25:00,171.0500,171.4800,171.0500,171.1660,62468
2024-01-16 14:40:00,165.7600,165.8200,165.7400,165.7900,24099
2024-01-16 14:15:00,165.6500,165.7500,165.6300,165.6600,23716
2024-01-31 04:50:00,187.4900,187.4900,187.4900,187.4900,1
2024-01-30 13:10:00,187.2690,187.4100,187.2100,187.3500,42034
2024-01-25 09:00:00,184.3400,186.5600,184.1900,186.0100,52324
2024-02-01 08:20:00,184.5000,184.5000,184.2900,184.5000,3055
2024-01-24 06:05:00,175.2300,175.2300,175.2300,175.2300,20
2024-01-31 09:25:00,187.0500,187.0500,186.7500,186.8300,135
2024-02-02 19:50:00,185.5100,185.5100,185.5100,185.5100,16
2024-02-01 16:55:00,187.2800,187.2800,187.0800,187.0800,2304
2024-01-17 19:20:00,166.0000,166.0000,166.0000,166.0000,60
2024-01-17 16:10:00,166.0800,166.0800,166.0700,166.0700,439660
2024-02-02 16:40:00,185.6700,185.9800,185.6700,185.9800,535
2024-01-26 13:05:00,187.3600,187.4770,187.2800,187.4500,73606
2024-01-19 15:25:00,171.4100,171.4700,171.3400,171.4300,59879
2024-01-31 08:40:00,187.2200,187.3800,186.9500,187.0000,2406
2024-01-29 12:50:00,186.6700,186.6800,186.4200,186.4200,48638
2024-01-16 10:30:00,166.5800,166.6350,166.4100,166.6350,44928
2024-01-12 09:10:00,162.1500,162.3160,162.1500,162.2000,356
2024-01-31 04:30:00,187.4200,187.8900,187.2000,187.2700,2150
2024-02-01 12:45:00,186.2650,186.3900,186.2250,186.3880,35840
2024-02-02 15:40:00,186.6300,186.6700,186.4600,186.4600,45839
2024-01-19 13:40:00,170.7400,170.9300,170.7300,170.9300,34303
2024-01-22 08:00:00,171.9700,172.5700,171.4500,171.8400,1958
2024-01-16 13:50:00,165.9200,165.9200,165.6000,165.6800,47618
2024-01-25 08:10:00,185.3400,185.8000,185.2000,185.7400,8797
2024-01-30 12:20:00,187.3950,187.5500,187.3400,187.5000,32452
2024-01-26 13:30:00,186.5200,186.8900,186.5200,186.8700,57085
2024-01-31 07:50:00,187.5100,187.5100,187.5100,187.5100,3
2024-01-23 10:20:00,173.9300,174.0200,173.8400,173.8650,60141
2024-01-29 12:30:00,187.1400,187.1500,186.9400,186.9700,32982
2024-01-12 06:10:00,162.0000,162.0000,162.0000,162.0000,81
2024-01-29 13:40:00,186.4040,186.6500,186.3720,186.6300,39667
2024-01-19 19:25:00,171.5500,171.6900,171.5500,171.6900,62
2024-02-02 16:15:00,185.7900,185.9800,146.6200,185.7000,369
2024-01-23 16:40:00,174.0000,174.0000,174.0000,174.0000,17
2024-02-02 14:50:00,186.9100,186.9400,186.7700,186.8500,21602
2024-01-26 10:30:00,188.7600,189.2500,188.4500,189.2100,102041
2024-01-19 12:50:00,170.1500,170.3000,170.1350,170.3000,33152
2024-01-25 04:00:00,188.6200,188.6200,186.6000,187.1400,6701
2024-01-18 09:30:00,166.4900,166.4900,165.5100,165.8900,133657
2024-01-23 13:40:00,173.3100,173.3600,173.2600,173.3100,22595
2024-01-26 15:40:00,186.5900,186.7600,186.4800,186.6400,125699
2024-01-31 06:40:00,187.1200,187.2600,187.1200,187.2600,8
2024-01-19 14:50:00,171.3800,171.4300,171.2550,171.3400,46226
2024-01-29 11:40:00,186.1000,186.5600,186.0500,186.5310,56932
2024-02-01 11:55:00,185.3450,185.6800,185.3450,185.6150,63887
2024-01-24 05:50:00,175.2200,175.2800,175.2200,175.2800,367
2024-01-23 19:05:00,174.4200,174.6800,174.4200,174.6000,43
2024-01-12 07:00:00,162.0500,162.1400,161.9500,161.9500,204
2024-01-26 18:05:00,187.2500,187.2500,187.2500,187.2500,42
2024-02-02 17:05:00,185.6700,185.6700,185.6600,185.6600,12
2024-01-26 12:40:00,187.5790,187.6700,187.3530,187.4000,66564
2024-01-23 14:30:00,173.6200,173.6500,173.5200,173.5600,49295
2024-01-16 16:50:00,166.9600,167.2500,166.9600,167.2500,26306
2024-01-22 09:10:00,172.2500,172.5000,172.1600,172.4600,432
2024-01-16 18:25:00,167.1800,167.1800,167.1800,167.1800,1
2024-01-23 17:50:00,174.3900,174.4000,174.3500,174.3500,63
2024-01-26 14:40:00,186.5300,186.6700,186.4400,186.5300,66933
2024-02-01 06:00:00,184.3800,184.3800,184.3800,184.3800,5
2024-01-26 11:30:00,187.8690,188.1400,187.7210,188.0400,81705
2024-01-18 11:55:00,166.6200,166.6400,166.3400,166.3800,32010
2024-01-23 11:30:00,173.3100,173.3900,173.2900,173.3150,35854
2024-01-16 15:05:00,166.1300,166.2100,166.1000,166.1800,21277
2024-01-25 14:55:00,190.1480,190.3100,189.8800,190.1300,157695
2024-01-31 05:40:00,187.1400,187.1400,187.1400,187.1400,1
2024-01-19 12:05:00,169.9100,170.0100,169.9100,169.9590,28666
2024-02-01 09:10:00,183.9700,183.9700,183.6000,183.8100,223
2024-02-02 17:50:00,185.7700,185.7700,185.7600,185.7600,13
2024-01-22 11:45:00,172.4350,172.6300,172.4000,172.5900,34321
2024-01-25 07:00:00,186.7100,187.6800,186.7100,187.3500,10181
2024-01-16 15:50:00,166.6200,166.8200,166.6200,166.8000,174708
2024-01-16 12:40:00,166.4200,166.4400,166.2900,166.3000,20058
2024-01-12 11:45:00,163.5290,163.7500,163.4900,163.7500,20310
2024-01-19 11:40:00,169.8450,169.8600,169.6600,169.6700,32279
2024-01-25 10:45:00,194.3700,194.5200,194.0400,194.3800,302914
2024-01-12 12:55:00,164.7300,164.7400,164.5350,164.5350,32737
2024-01-30 14:20:00,186.9050,187.0200,186.9050,186.9850,20638
2024-01-24 07:15:00,175.1000,175.1000,175.0700,175.1000,370
2024-01-30 19:40:00,187.0000,187.0000,187.0000,187.0000,60
2024-01-22 10:35:00,173.5000,173.5900,173.2400,173.3000,74140
2024-01-26 16:50:00,187.1100,195.9950,187.1000,187.1000,43
2024-01-29 10:30:00,187.2000,187.4000,187.0800,187.2500,91226
2024-01-23 17:05:00,174.2500,174.5600,174.2400,174.5000,531
2024-02-02 18:15:00,185.7000,185.7200,185.7000,185.7200,14
2024-01-30 10:10:00,187.2700,187.3550,187.1300,187.2080,25036
2024-01-29 15:05:00,186.4400,186.5500,186.3100,186.4300,49677
2024-01-23 12:30:00,173.2750,173.3500,173.2200,173.3200,31854
2024-01-29 18:15:00,187.0000,187.1300,187.0000,187.0000,110
2024-01-16 11:40:00,166.7400,166.9000,166.6800,166.7620,31333
2024-01-25 11:45:00,196.4500,196.4600,195.1800,195.2160,387727
2024-02-02 13:40:00,186.5640,186.6300,186.5000,186.5050,13783
2024-01-31 07:05:00,187.4000,187.4000,187.4000,187.4000,2
2024-01-22 15:55:00,172.7500,172.9100,172.7300,172.8800,183627
2024-01-16 17:15:00,167.0300,167.1500,167.0200,167.1500,524
2024-01-29 15:50:00,186.6950,186.9200,186.6250,186.7750,144684
2024-01-18 08:20:00,166.2500,166.3600,166.2500,166.2500,309
2024-01-18 10:55:00,166.0950,166.1400,165.8200,165.8400,44255
2024-01-17 08:35:00,166.7200,166.9800,166.7200,166.9500,867
2024-01-22 12:45:00,173.2500,173.2800,173.2000,173.2100,17321
2024-02-01 13:55:00,186.4300,186.6000,186.4200,186.5900,15156
2024-01-23 15:40:00,173.8700,173.9500,173.8400,173.9450,55266
2024-01-19 10:40:00,170.0300,170.1800,170.0100,170.0500,48299
2024-01-30 16:30:00,187.0000,187.0300,187.0000,187.0000,70
2024-01-26 19:15:00,187.2100,187.2100,187.1500,187.1500,303
2024-01-19 06:35:00,170.9000,171.1500,170.9000,171.0000,2279
2024-01-23 17:00:00,174.2600,174.7000,174.0000,174.5600,210
2024-01-29 06:30:00,187.9900,187.9900,187.9900,187.9900,100
2024-01-25 17:30:00,189.9000,190.1500,189.8000,190.0000,217
2024-02-02 15:50:00,186.4200,186.5200,186.2200,186.2700,141492
2024-01-31 13:50:00,184.9150,185.1000,184.9150,185.0050,52546
2024-01-26 19:25:00,187.2100,187.2500,187.1500,187.1500,266
2024-01-19 10:15:00,170.0700,170.2500,169.9600,170.2050,54661
2024-01-25 05:00:00,187.0500,187.0500,187.0000,187.0000,754
2024-01-17 19:05:00,165.9100,165.9900,165.8200,165.9900,69
2024-01-19 07:40:00,170.5000,170.6100,170.5000,170.5200,2047
2024-02-02 16:20:00,185.7900,185.8200,185.7900,185.7900,19758
2024-01-19 19:35:00,171.7000,171.7000,171.5500,171.5500,21
2024-01-17 07:10:00,166.4700,166.7000,166.4700,166.7000,79
2024-01-29 05:25:00,187.2300,187.4300,187.1000,187.4300,945
2024-01-24 17:55:00,188.0000,188.1900,187.5000,187.7100,11922
2024-01-30 15:15:00,187.6350,187.6400,187.5100,187.5350,31422
2024-01-26 06:25:00,190.3300,190.3300,190.3300,190.3300,2
2024-02-01 16:45:00,186.9000,187.3900,186.9000,187.0500,153
2024-01-22 17:25:00,172.9700,172.9700,172.8600,172.8600,3
2024-01-29 18:25:00,187.0900,187.1400,187.0100,187.1400,112
2024-01-24 05:25:00,174.9800,174.9800,174.9100,174.9100,37
2024-02-01 11:45:00,185.0850,185.2400,185.0600,185.1750,27946
2024-02-01 09:40:00,183.7300,184.6000,183.6600,184.6000,78419
2024-01-24 15:00:00,173.9200,174.0600,173.8700,174.0400,47794
2024-01-18 09:05:00,166.4900,166.4900,166.3000,166.3000,61
2024-01-16 15:35:00,166.2900,166.4450,166.2900,166.3900,65972
2024-01-16 16:05:00,166.9500,166.9600,166.9500,166.9600,8622
2024-01-30 11:20:00,188.3100,188.3400,188.0200,188.0200,33555
2024-01-22 12:25:00,173.1600,173.1710,173.0200,173.0900,18079
2024-02-01 04:15:00,184.3200,184.3200,184.1500,184.3200,20
2024-01-18 16:35:00,166.8300,166.8300,166.8300,166.8300,1
2024-01-16 17:10:00,167.0210,167.1700,167.0210,167.1400,9
2024-01-24 07:00:00,175.0000,175.0000,174.9000,174.9700,1004
2024-01-22 13:30:00,172.8100,172.9350,172.8100,172.9350,23996
2024-01-12 18:35:00,165.7000,165.7000,165.7000,165.7000,7
2024-01-30 10:15:00,187.2040,187.4250,187.1100,187.2700,29989
2024-01-26 07:30:00,190.8700,190.8700,190.6300,190.7700,761
2024-01-25 16:25:00,190.0000,190.1000,190.0000,190.0700,456
2024-01-26 14:25:00,186.7000,186.8500,186.6900,186.7400,49381
2024-01-16 08:40:00,165.2300,165.3800,165.2300,165.3700,10
2024-01-31 12:45:00,185.3950,185.4100,185.2400,185.2500,32183
2024-01-22 06:00:00,171.9300,171.9800,171.9300,171.9800,119
2024-01-23 15:25:00,173.7000,173.8250,173.7000,173.8100,40875
2024-01-25 07:55:00,185.1500,185.4200,185.1100,185.4200,8151
2024-01-12 14:40:00,165.2050,165.2500,165.1700,165.2000,34566
2024-02-02 19:45:00,185.5100,185.5100,185.5100,185.5100,1
2024-02-01 17:50:00,187.0300,187.2000,187.0300,187.2000,19
2024-01-19 16:10:00,171.4800,171.5700,171.3900,171.5700,776222
2024-02-02 06:45:00,187.3000,187.3000,187.3000,187.3000,3
2024-01-29 14:40:00,186.4550,186.4600,186.2000,186.2840,39515
2024-01-23 12:00:00,173.4200,173.4600,173.3200,173.3200,45017
2024-01-23 07:25:00,173.4400,173.4400,173.4100,173.4100,51
2024-01-17 15:10:00,165.7950,165.8500,165.6510,165.6700,44306
2024-02-02 11:20:00,186.4500,186.4500,186.2200,186.2300,33086
2024-01-25 10:55:00,194.8500,195.5400,194.7500,195.2200,383067
2024-01-17 14:05:00,165.9100,165.9300,165.8450,165.8900,23373
2024-02-02 08:10:00,187.8300,187.8300,187.6500,187.6500,80
2024-01-30 19:35:00,187.1400,187.2000,187.1400,187.1400,11
2024-01-22 09:15:00,172.5000,172.5400,172.4500,172.4500,70
2024-01-19 15:50:00,171.3000,171.4700,171.2800,171.4150,163495
2024-02-02 12:00:00,185.9600,186.1400,185.9200,185.9600,27691
2024-01-16 12:10:00,166.6200,166.6770,166.4800,166.5000,33151
2024-02-02 07:50:00,187.6800,187.7400,187.6700,187.6700,14
2024-01-19 15:05:00,171.4150,171.4400,171.3140,171.3350,60603
2024-01-24 12:55:00,173.8200,173.9300,173.8200,173.8500,38341
2024-01-17 14:50:00,165.8050,165.8500,165.7600,165.8500,23925
2024-01-24 10:00:00,174.5600,174.5870,174.0400,174.1300,126142
2024-01-22 11:55:00,172.9400,173.2200,172.9010,173.0900,62365
2024-01-22 18:30:00,172.8300,173.0800,172.8300,173.0800,886683
2024-01-16 07:35:00,165.4300,165.4300,165.4300,165.4300,11
2024-01-23 19:45:00,174.4900,174.5000,174.4900,174.5000,127
2024-01-22 17:50:00,172.6500,172.6500,172.6500,172.6500,8
2024-01-17 10:10:00,166.3800,166.6300,166.3700,166.5700,38445
2024-02-02 07:05:00,187.2500,187.3100,187.2500,187.3100,454
2024-01-25 09:20:00,186.3900,186.6510,186.1000,186.4000,7584
2024-01-12 19:40:00,165.6900,165.6900,165.6900,165.6900,2
2024-01-17 05:35:00,166.7200,166.7200,166.7200,166.7200,7
2024-01-19 11:10:00,169.9500,170.2300,169.9200,170.1600,129002
2024-01-17 13:45:00,165.7900,165.8900,165.7680,165.7900,29080
2024-01-26 18:45:00,187.1900,187.1900,187.1500,187.1500,105
2024-01-31 14:30:00,184.8100,185.0000,184.6900,184.8150,39186
2024-01-29 19:40:00,186.8800,187.1200,186.8800,187.1100,64
2024-01-25 17:05:00,190.2000,190.2000,189.9900,190.0000,1374
2024-01-24 18:15:00,188.5500,188.5500,188.2500,188.4000,9964
2024-01-16 04:20:00,165.5500,165.5500,165.5500,165.5500,2
2024-02-02 15:25:00,186.7550,186.9350,186.7400,186.8800,30734
2024-01-29 10:00:00,187.8900,188.1400,187.3100,187.4000,89547
2024-01-29 07:10:00,187.6300,187.7200,187.6300,187.7200,2
2024-01-22 16:45:00,172.8300,172.8300,172.8300,172.8300,2
2024-01-26 05:45:00,190.5000,190.6500,190.5000,190.6500,2
2024-01-25 18:10:00,190.0000,190.1800,189.8500,190.1800,785
2024-01-19 05:55:00,167.4400,169.4900,167.3900,169.0200,6130
2024-02-01 17:05:00,187.1500,187.3900,187.0100,187.0100,171
2024-01-30 15:40:00,187.8600,187.8700,187.7100,187.7200,74723
2024-02-01 12:25:00,186.0150,186.0300,185.8200,185.8400,39210
2024-01-16 19:55:00,166.9300,166.9300,166.7800,166.7800,50
2024-02-01 18:10:00,187.0800,187.1400,187.0300,187.1400,249
2024-01-22 04:15:00,171.9300,171.9300,171.9300,171.9300,1
2024-01-26 06:50:00,190.5000,190.5000,190.3900,190.3900,46
2024-01-12 17:55:00,165.7900,165.8000,165.7900,165.7990,60
2024-01-19 08:20:00,170.4070,170.6100,170.4000,170.6100,46
2024-01-31 18:05:00,183.9700,183.9700,183.9700,183.9700,157
2024-01-30 16:10:00,187.8700,187.8700,187.2000,187.2600,741093
2024-01-29 04:45:00,187.2900,187.2900,187.2900,187.2900,7
2024-01-24 13:35:00,173.7000,173.8100,173.6400,173.7950,52650
2024-01-24 19:20:00,187.9800,188.4000,187.7000,188.2900,6872
2024-01-22 18:05:00,172.9900,172.9900,172.9900,172.9900,1
2024-01-22 05:20:00,172.0700,172.1200,171.9000,171.9000,50
2024-01-18 17:15:00,166.5900,166.5900,166.4800,166.4800,100
2024-01-25 15:45:00,189.6700,189.8700,189.2900,189.3300,232532
2024-01-16 16:30:00,166.8900,166.9600,166.8800,166.9600,30
2024-01-30 14:55:00,187.3600,187.5500,187.3510,187.5000,73939
2024-01-26 11:00:00,188.3200,188.3200,188.0000,188.0300,90118
2024-01-12 15:00:00,165.3100,165.3600,165.2600,165.3600,38483
2024-01-12 06:30:00,162.2000,162.5000,162.2000,162.5000,225
2024-01-29 05:50:00,187.4500,187.4900,187.4500,187.4500,4
2024-01-26 08:10:00,189.8500,190.0560,189.7000,189.8500,2103
2024-01-18 18:20:00,166.8500,166.8500,166.6100,166.8300,22
2024-01-24 14:40:00,174.0900,174.3300,174.0800,174.1900,104541
